EURUSD;Sell;19-Jan-22;27-Jan-22;1.13476;1.12285;1.14191;TP
EURUSD;Buy;28-Jan-22;01-Feb-22;1.11496;1.12678;1.10787;TP
EURUSD;Sell;03-Feb-22;03-Feb-22;1.13093;1.11906;1.13805;SL
EURUSD;Sell;04-Feb-22;12-Feb-22;1.14611;1.13408;1.15333;TP
EURUSD;Sell;17-Feb-22;24-Feb-22;1.13815;1.12620;1.14532;TP
EURUSD;Buy;25-Feb-22;28-Feb-22;1.12064;1.13252;1.11351;SL
EURUSD;Buy;02-Mar-22;04-Mar-22;1.10857;1.12032;1.10152;SL
EURUSD;Buy;07-Mar-22;09-Mar-22;1.08785;1.09938;1.08093;TP
EURUSD;Sell;10-Mar-22;11-Mar-22;1.10661;1.09499;1.11358;TP
EURUSD;Buy;14-Mar-22;17-Mar-22;1.09375;1.10534;1.08679;TP
EURUSD;Sell;17-Mar-22;28-Mar-22;1.10707;1.09545;1.11404;TP
EURUSD;Buy;28-Mar-22;29-Mar-22;1.09717;1.10880;1.09019;TP
EURUSD;Sell;07-Apr-22;14-Apr-22;1.09029;1.07884;1.09716;TP
EURUSD;Buy;18-Apr-22;21-Apr-22;1.07859;1.09002;1.07173;TP
EURUSD;Buy;26-Apr-22;26-Apr-22;1.07114;1.08249;1.06433;SL
EURUSD;Buy;29-Apr-22;05-May-22;1.04935;1.06047;1.04268;TP
EURUSD;Sell;06-May-22;12-May-22;1.05782;1.04671;1.06448;TP
EURUSD;Sell;13-May-22;17-May-22;1.03828;1.02738;1.04482;SL
EURUSD;Buy;20-May-22;23-May-22;1.05744;1.06865;1.05071;TP
EURUSD;Buy;27-May-22;01-Jun-22;1.07029;1.08164;1.06348;SL
EURUSD;Sell;03-Jun-22;10-Jun-22;1.07411;1.06283;1.08088;TP
EURUSD;Sell;16-Jun-22;16-Jun-22;1.04345;1.03249;1.05002;SL
EURUSD;Sell;20-Jun-22;22-Jun-22;1.05198;1.04093;1.05861;SL
EURUSD;Sell;23-Jun-22;27-Jun-22;1.05185;1.04081;1.05848;SL
EURUSD;Sell;02-Jul-22;05-Jul-22;1.04317;1.03222;1.04974;TP
EURUSD;Sell;06-Jul-22;06-Jul-22;1.02699;1.01621;1.03346;TP
